# id,Fe,Mg,Ba,Y
697,0.10807812,-0.011743638270263326,-0.05864869427001945,-0.002715946111384073
702,0.017999763000000002,-0.01166448642016566,0.14000357006787115,0.1734212948352236
707,0.056255455,-0.00289735795776333,0.4330257263012696,0.21307624919112392
711,0.038274403000000005,-0.001664256667968399,0.12253511848461922,0.09231410278825264
717,0.05926763500000001,0.026606940877685902,0.4593042217614747,0.4406120562295994
724,-0.021853333000000003,-0.03147993135815394,0.07516897534960945,0.021286099966064256
735,-0.21024454,-0.2718339908361813,-0.1245227954626464,-0.11203097980293686
745,0.16024792,0.16272440239135774,0.08208025642578133,0.051491143020402634
748,-0.23839558,-0.2349210774365231,0.09883916884033213,-0.06762088517913611
750,-0.09794367,-0.16657028361694298,0.07111395100219732,0.13279808301363244
753,0.39217959999999996,0.38855733513793983,0.5735992243286134,0.40524964328064783
754,-0.023873215,0.0330342290002445,-0.05608235959228508,-0.021229174794345742
755,-0.053337936,-0.1274620052138668,0.06786859933935555,-0.014927574919420315
761,0.24899828,0.17280616803100626,0.21432054943969736,0.2411379312279752
767,-0.14726437,-0.2491079368945309,0.054457073176269605,0.024259949837334337
769,-0.20877731,-0.2647586790185543,-0.09050713788085928,-0.01717774581224766
773,0.39351046,0.3609589615869144,0.33684195337768563,0.3757736466582237
789,-0.12266243,-0.17872867603271447,0.00035704021484382273,-0.07849450869625549
795,-0.018320923,-0.06408081069531216,0.15983332046923834,0.016927468416051198
803,0.11436045,0.14950361558837927,0.033850085467529385,0.1134537040532522
804,-0.26489342,-0.15359554554931604,-0.43459474446289054,-0.5592933667273835
805,-0.23948467,-0.06448945744506797,-0.1343065388964843,-0.342531445790139
810,0.099701996,0.09523715987939488,0.3545755235268556,0.2731154865022544
811,0.00363266,-0.03170166006835902,-0.07850419607910147,-0.056764295178002
814,0.26012527,0.27975835334350624,0.17327344810058606,0.2284695205179956
815,-0.19736755,-0.29819545374755824,0.08012522496337897,-0.09205525556493613
816,0.036530610000000005,0.15270032969604527,-0.03341065892089838,-0.20928865659372525
818,-0.122613316,-0.1246500973110348,-0.05232202190209953,-0.04705779031957367
823,-0.6136664000000001,-0.4803610601867673,-0.7229820204223633,-0.7694154204767789
825,-0.026051883999999997,-0.09550914794653284,0.13742388122827154,0.10334963214996208
827,-0.05693329,-0.1095224394750973,0.2289546799707032,0.07543609486044116
828,-0.12288273,-0.13005314015624966,-0.09664308308837884,-0.055173427987657564
829,0.15691626,0.15774336266113315,0.16680659126831066,0.1144359314529138
835,0.18357288,0.1477078401745609,0.14623773595703132,0.30341065837530784
837,0.030538197000000003,0.0481699947905277,-0.02198850206616204,0.027464830147631188
841,0.0014783096,-0.06675634387290004,0.04175222775185554,0.061130618805850315
845,-0.06525791,-0.03942975829711879,0.1348604066503907,0.12044605309725108
846,0.27118265,0.26258649674072304,0.2597278427185059,0.3708864806466502
848,0.35409176,0.3850945485437015,0.2484516003930665,0.2594997333770304
864,-0.21461523,-0.2806411737561032,-0.3502746729016113,0.008225412606747855
871,-0.27848090000000003,-0.2228685457214352,-0.4005190126403808,-0.5510663566908366
879,-0.32493294,-0.2939058327612301,-0.2775741753515624,-0.3681095743859564
885,0.06055939,0.06988897602905307,0.20714415257324226,0.09352986998557374
887,-0.21252573,-0.277833080158691,-0.07582723222778312,-0.21815784671463487
907,-0.08076656,-0.16613635675292932,0.06361902959960945,0.16735041648147744
908,-0.02562893,-0.05813226786010708,-0.1032053154980468,-0.0733510769064972
913,-0.09559,-0.08946714385986293,-0.2220827253723144,-0.013027314605043971
914,-0.035806065,-0.09587106744140587,-0.036574951566162035,-0.08711984485283802
917,0.06333124,0.15805234748291053,0.004644758524169994,0.13859074843031127
919,-0.064087276,-0.014596080321288715,-0.05292283584497064,-0.14515838088218347
920,-0.374627,-0.338334180023193,-0.2068420573730468,-0.3335789361292553
922,0.15042364,0.07074584840454137,0.1672853305212403,0.1934661399339309
925,0.07056343,0.01943769376342809,-0.025104157280273362,0.08463404355385876
926,-0.040834312000000005,-0.14337453798266567,-0.14080583147021475,-0.00643062036900905
928,0.080859776,0.056761646727539423,0.11712683151147467,0.22383830817936745
929,-0.0143102455,-0.08501777647534144,-0.034984222398193286,0.05701615049422772
935,-0.458084,-0.4664202770080562,-0.34086382330322257,-0.395045880642496
936,-0.41116417,-0.4492889411181637,-0.35286962196533195,-0.489844938970249
941,-0.28666200000000003,-0.21622096377563446,-0.2910238545532226,-0.4192076364539284
947,-0.16460741,-0.17254123644653285,-0.23858892016235345,-0.21628227298671968
949,-0.3975724,-0.1660929650329587,-0.58832036295166,-0.6045442232317615
953,0.07485544,0.0979026773962406,-0.03841840567260735,0.0940344578361359
966,-0.117781525,-0.08673343692626917,-0.022699943884277263,-0.10195777470436336
980,-0.031074886,0.003623390519775744,0.038945564592041085,0.05236630483591431
981,-0.30733145,-0.2549820923950192,-0.20456945277709954,-0.28810397853071684
996,-0.13937366,-0.04066762438598597,-0.28926716891113274,-0.3162470819222925
1001,-0.021882896,-0.08070907550439417,0.0316299290122071,0.0723526582875566
1003,0.08836232999999999,0.1350773797436527,-0.020144097764892527,0.04479125136534045
1016,-0.04068077,0.025334263721924176,-0.02361165531494134,0.04466373673566303
1020,0.013816948,-0.013280486997558237,0.14239729315380867,0.21483177218609
1022,-0.27152527,-0.2131272330432125,-0.2421871352343749,-0.2600315359125611
1024,0.014511700000000002,-0.003830051098632454,-0.051120391522216715,0.06821365969449049
1025,-0.30514753,-0.018205734650878547,-0.5788637279675293,-0.4815538271061657
1031,-0.117510204,-0.040989970845702765,-0.09992848936987296,-0.09299873200611332
1034,0.2750212,0.337737474261475,0.07512225514526377,0.2471585065129522
1035,-0.21297110000000002,-0.1432753602539059,-0.19738447203979484,-0.24274140515629586
1037,-0.5235704000000001,-0.4408188588623044,-0.5802532117370606,-0.5856075288584308
1042,-0.101012115,-0.16009674024414028,0.043462166311035264,0.14252874849349376
1047,-0.31997622,-0.3757678078295895,-0.359197255003662,-0.4113837429332287
1059,-0.28212965,-0.2566834448608395,-0.2757984312805175,-0.3518433049952515
1060,0.027042503,-0.015398121237060185,0.1546052776582032,0.016713310008115732
1064,-0.17635,-0.2269326187133785,-0.10338841781616204,-0.17820927315783086
1067,-0.14338482,-0.4639230737841793,-0.3398471994555664,-0.4794966453271522
1069,-0.25279224,-0.2138610800268551,-0.034903156137695214,-0.2099768290453632
1073,0.13206303,0.1931985890820316,0.19275320791748052,0.03049617587677735
1081,0.049619312000000006,0.025251292895996445,0.12651480073901375,0.1113595256477905
1082,-0.20804441,-0.2581869080163571,0.2156461608312989,0.0053944015341904844
1085,-0.114814644,-0.15311298384374966,-0.3119054948300781,-0.0039938931633849905
1088,-0.03310812,-0.027129745518798477,0.13775385280883795,0.11951187026225572
1094,0.20475065,0.15243091351928748,0.16669595868530282,0.2238062182252816
1096,-0.16939056,-0.17035493454223594,0.1677297479223633,-0.02458724406802486
1102,-0.17325104,-0.15666113140014612,-0.14774762966064445,-0.10301211757964436
1103,-0.033528214,-0.07975206425024378,0.06446112010644538,0.022065007485546573
1108,-0.07628143000000001,-0.019730183356933245,-0.013533222907714772,-0.14801735911470862
1109,-0.22513855,-0.2936135294006344,-0.1792408144042968,-0.1497089041951649
1113,0.26873220000000003,0.2357348588439945,0.10906543669433603,0.2499589543053824
1115,0.18138945,0.1025976218444828,0.2831853751403809,0.13283565636022546
1116,0.08773481,0.08625163662963903,0.09860837948852548,0.07162847566173737
1119,0.013178462999999998,-0.032138442975341436,0.10428274537915047,-0.11713597732538045
1122,0.03949272,0.004891298643799183,0.13288629757568365,-0.07784122304149202
1124,-0.19792879,-0.1888266552954098,-0.10139523973754874,-0.1801740499415337
1125,-0.15264023000000002,-0.2300339716076657,0.1346391507983399,-0.0624164177918542
1128,0.081191654,0.04796876886816442,0.13318766001196294,0.1200265156835014
1133,0.15561306,0.17268362045532262,0.11581171417480475,0.17716589450437364
1135,-0.20048559,-0.25911102106079065,-0.0015941753576659036,-0.04841947788579385
1137,-0.10219658,-0.14845810038574184,0.1261304692553712,0.04687673569828056
1148,0.32402240000000004,0.2775963707946781,0.21088349924316413,0.21418125774367405
1155,0.18768656,0.11684169992309608,0.3368877280603028,0.2403755197172045
1164,-0.35057486,-0.3330865901940914,-0.0896688655847167,-0.21431038633157354
1174,-0.25152338,-0.2422710415905758,-0.2001825482434081,-0.40710393839443176
1188,-0.119281654,-0.2691889759299313,0.04653585851220711,-0.0035423458090560953
1216,0.09762203,0.16685285351684606,0.0006984536450196054,0.020781331332183118
1222,-0.37208117,-0.3848758744372555,-0.18475305644409173,-0.1976425950252416
1225,-0.09594095,-0.07925710447998012,0.011295687115478594,-0.01948239974552926
1240,-0.20334948,-0.2279072802929684,-0.16393434557006828,-0.10136536145423504
1241,0.0428611,-0.046271418768310216,0.14034212569580085,0.12727741599728168
1245,-0.23716152,-0.21116933631469686,-0.2494522228198241,-0.17603812555159254
1247,0.1614586,0.2246636323486332,0.10400331206665048,0.13761325145405295
1248,-0.07367361,-0.008506392745360969,-0.07770883109985344,-0.04307400443487137
1255,-0.08629835000000001,-0.027549837731933244,-0.13698064293823234,-0.1512630893057391
1257,-0.21571529999999997,-0.2390938820007321,-0.06526624909667961,-0.11142446267968334
1260,-0.16955603,-0.2714830433972164,-0.04383718463256826,-0.08276057929069411
1263,-0.031293755,-0.05784902614868127,0.0703595958300782,0.14443799936478385
1266,-0.036601906000000003,-0.06927881258569299,0.12386263257421885,-0.027074144448764586
1267,0.14641582,0.18958653914672888,-0.0027071200634764853,0.08534573168077622
1268,0.028784866000000006,0.03098716702539098,0.21848715176660166,0.17062456887840238
1274,-0.106820946,-0.09189662959374964,0.003481277205566482,-0.008809394110422709
1277,-0.23334301,-0.1884628296411129,-0.10400354009033196,-0.2047586210265148
1279,0.031494255000000006,0.15319337838256875,0.0234063948925782,0.0033380518195666245
1281,-0.07522333,-0.107897852399902,-0.15045701453979485,0.05324435645756747
1292,-0.28640163,-0.28893241460693325,0.01809347955810553,-0.2108702863758876
1296,0.25693905,0.3129171383789066,0.14573706177978527,0.1702849287888329
1298,0.23120462,0.2593950229846195,0.3927968784533692,0.29089412872529585
1299,-0.46669186,-0.16156063441406215,-0.7459398458398436,-0.6365657716544962
1302,-0.0085910606,-0.02205476757021449,0.605630287208838,0.20928455115132027
1305,-0.037077312,-0.057181453235351225,0.18999136399487312,0.17048837487130808
1309,-0.12030304,-0.1211653713903805,-0.04727040907958977,-0.06492999387958806
1310,0.11273729,0.1288756338110355,0.1050790601721192,0.2152743454155859
1317,0.042177315,-0.005183791872558241,0.06991136956542976,-0.06966418773095212
1320,0.106904144,0.09316244096655307,0.07230890626806649,0.09372538128743252
1321,-0.23005474,-0.22926101593994105,-0.21059094910644524,-0.2422363584245712
1323,0.052636737999999995,0.19071569460400425,-0.13814698773852527,-0.11429159267905033
1325,0.18787586,0.2615698793176273,-0.0552364523168945,-0.04145570770141408
1346,-0.24502123,-0.14909181715820274,-0.28717862822387685,-0.4937991689322356
1348,-0.06954515500000001,-0.018335438203124645,-0.13988839764526362,-0.2214013469524613
1349,-0.51561296,-0.4502879096459957,-0.6913257705163572,-0.7902151770886011
1350,-0.113635426,-0.11027917905175744,0.1795066676584473,0.026513126569767263
1351,0.030668373,-0.02440176020922816,-0.5340524827128905,-0.1476257115830763
1356,-0.048817997,-0.09077510835864222,-0.03621064760424797,0.0049905713898157214
1370,-0.06887806,-0.010698414461669569,-0.1725889364648437,-0.08061625424209265
1376,-0.20156849,-0.26600656601928674,-0.2140356225683593,-0.058149166326454865
1377,0.23711025,0.3392919516601566,0.07565344000244148,0.1837193388686372
1387,-0.3356241,-0.2323308909240719,-0.11995087841186515,-0.2830271267973583
1399,-0.28629340000000003,-0.2734056550964352,-0.16026270313110347,-0.2813675215373568
1404,-0.008433704399999999,0.0892609596014652,-0.1514421615838378,-0.1536254739020029
1405,0.36973249999999996,0.3461879786682133,0.2278655909729005,0.16616171760462833
1420,0.40310347,0.4163869897448734,0.3934577828967286,0.4203832815442131
1422,-0.13198793,-0.12780150955932582,0.08958662825805673,-0.012025138617728713
1424,-0.4111532,-0.4580689409667965,-0.4842954767639159,-0.5141637207262648
1438,-0.13064182,-0.10517511086303674,-0.3074422960742187,-0.19215372537989828
1449,-0.44793737,-0.3499813992358395,-0.463737117467041,-0.4989050327511369
1451,0.23242199,0.32569589670776394,0.19429434260009773,0.2875085186319175
1455,0.11492264,0.16905679908813512,-0.05859052070556639,-0.10191378928014948
1458,-0.13836372,-0.10513553243896448,0.03962649148681649,-0.04499053426946436
1459,0.040396805,-0.010140514183349249,0.052426704597168035,0.18094362309835654
1462,0.30630266,0.3074792842980961,0.20173490716186526,0.3864752418615444
1468,0.043980713000000005,0.10529556285351598,0.04269445811718757,0.029486301321589727
1475,0.29537498,0.3572424841198734,0.17467344191406256,0.3466447755725449
1482,-0.20205439,0.03329887004028359,-0.3776689720617675,-0.42271819327846266
1483,-0.16610992,-0.1189084963549801,-0.2707849611987304,-0.06181392261822472
1487,0.20057499,0.18804588385986365,0.142099747385254,0.10384186438195953
1491,-0.23411835,-0.198339560479736,0.0015939531616211942,-0.05153274803199005
1496,-0.16598404,-0.180592156149902,-0.05032407448486319,-0.036323609690974056
1506,-0.5583805000000001,-0.4601422416381833,-0.7059446593933105,-0.7494763220242365
1508,-0.06194914,0.04259195191894568,-0.14667188398803704,-0.19524987763378174
1509,-0.16700066,-0.2812706032373043,0.07547796243652352,-0.12975288024306697
1512,0.003330822,-0.04837665556957972,-0.20203172301342767,0.1822566561217928
1515,-0.29981840000000004,-0.16873512134399385,-0.1864572664245605,-0.4296935572696821
1516,-0.13808811,-0.08450660517822231,0.04989088627685554,-0.025379307254059312
1519,0.14330303,0.04769124792602576,0.14690626333740242,0.15358165539113508
1525,-0.01492775,-0.035547829040526994,-0.09725534094238274,-0.015984680601363564
1527,0.031522390000000004,-0.02934465254150355,0.1497444015661622,0.11030937422494796
1540,-0.5216502000000001,-0.4710141183044431,-0.5463195954467773,-0.6191021039591891
1551,-0.10562075,-0.18298397402954064,0.2426065258483888,0.14370608193720585
1552,-0.33717478,-0.3632250805981442,-0.27202474414184563,-0.3466709436058796
1559,-0.022393589,-0.06441650388647427,0.2083772506911621,-0.04181203149006934
1566,-0.072055225,-0.19593963585815394,0.128993400946045,0.052651765502520737
1574,-0.15068138,-0.20338878509033168,0.041661629948730516,-0.14591820909093148
1587,-0.018724804,-0.03735980995092738,0.056304344101806715,-0.027110641417202867
1588,-0.10532463,-0.0748444549816891,-0.14590703509033195,-0.2481862561076643
1590,0.25078976,0.2293476136987308,0.09102858293701176,-0.05939598661573224
1614,-0.38601435,-0.3977294951110836,-0.4767481032043456,-0.547711370370738
1620,0.3078748,0.290637403759766,0.2176841643188477,0.1993603824518027
1623,-0.06595981599999999,0.03580512998388709,-0.1473814163417968,-0.2430853240657987
1624,-0.09336985,-0.17081938155517545,0.18288171784057625,-0.022324636014379097
1663,-0.12583721,-0.2223573668603512,0.2213605744238282,0.06524100993700754
1664,-0.24586046,-0.2685552575158688,0.035178552908935616,-0.1082147834055842
1668,-0.22256458,-0.2336207361584469,-0.020210850751953145,-0.1431519987221499
1671,-0.10331715,-0.20438347232665985,0.030636196252441468,0.27745474128478764
1677,-0.58911026,-0.3319974899194332,-0.5690609130761718,-0.7107199069731539
1679,-0.3808273,-0.36848744099121056,-0.2384010342834472,-0.3959258251977543
1680,-0.22979725,-0.24633178826904265,-0.2247463390502929,-0.2485470947771804
1681,-0.19572962,-0.09350691034423793,-0.07298433115112296,-0.21034207240258251
1682,0.15625298,0.1519145057263187,0.1247886550488282,0.11958668175394307
1684,0.09855282,0.10903062990600622,0.16353834703857428,0.2236245696442238
1685,0.02087223,-0.046058273845214485,0.3085426172680665,0.1431824657825434
1689,0.059720154,0.2098468782431644,-0.12263738231591788,-0.22894759334121545
1731,-0.11186397599999999,-0.12606582689111293,0.017542251111816478,-0.13751595456251367
1734,0.29296982,0.2846020717395023,0.06296099279052744,0.13369379459548725
1737,0.06582271599999999,0.049215698482910505,0.2161811678432618,0.03293926861427606
1738,-0.30749309999999996,-0.34063063128051724,-0.3083778579956054,-0.35200966039367193
1788,-0.0068210410999999995,0.03004207611801793,-0.10787164305922843,-0.14429403427853765
1812,0.05204546,0.00024404551025426074,0.007151970162353586,-0.14074003533571064
1828,-0.29363429999999996,-0.17978725410156216,-0.4007068784301757,-0.3845632768700891
1833,0.19761288,0.13190594030273473,0.049916636713867264,0.2989767202756612
1836,-0.053519135,-0.042361355306396134,-0.08692800188232414,0.04331608133034105
1837,-0.13328588,-0.07100924959838831,0.03380526456176766,-0.02375567086767539
1838,-0.49322784,-0.45741853290161105,-0.5215173831518554,-0.5537698480543122
1845,-0.28581465,-0.2776428245910641,-0.12230836719360345,-0.10362518457810194
1852,-0.33291615,-0.2489715622924801,0.03057134542236328,-0.15806973480488068
1862,-0.09583891,-0.1011706360742184,-0.15531884850708,-0.1168632419697119
1865,-0.1632818,-0.254040810314941,-0.07321511527709954,-0.06592331189111134
1871,-0.14896381,-0.18506536105590785,0.03711832806152352,0.11163678040882266
1872,-0.18752993,-0.16698704135864226,-0.11470949161499015,-0.08780043298767712
1875,-0.025078659,-0.0035196303745113617,-0.09835969537695304,-0.11237445647393103
1878,-0.28284204,-0.2621518086767575,-0.30472718328002923,-0.496307064346589
1879,-0.1436385,0.016768356536865592,-0.207235927368164,-0.26475368978077696
1882,-0.72693766,-0.39474544884887663,-0.8260427663537597,-0.7717337393326865
1886,-0.08688486000000001,-0.06429204841552699,-0.0829177999108886,-0.10807431806241544
1888,-0.06365097,-0.02846393539306605,0.025226006013183668,-0.21667911635679968
1891,0.16033089,0.17014637309326208,0.09152830821289072,0.09660349781330337
1893,-0.12418259,-0.188050845615234,0.003089313991699271,-0.03318101959694506
1895,0.14799273,0.1707829521679691,0.07413710484741218,0.11721916487211165
1898,0.013379210999999998,-0.032463169523681286,-0.03610574383398429,0.019573800456072116
1907,-0.2832054,-0.11844835806884728,-0.5703865256408691,-0.35788177966097284
1909,0.15301048,0.15925397594116247,0.05262792689941413,0.049636566077517895
1912,-0.056723957,-0.021627998290282845,0.15333021551586926,0.03664241623812686
1914,0.08661186,0.12335433741699252,-0.04781114415039055,-0.03974912056196594
1915,-0.1863879,-0.30967769492187464,0.0416225293823243,-0.11367548948869367
1916,-0.31984842,-0.4207130402087399,-0.07505284581176752,-0.008736042613968577
1922,-0.25814760000000003,-0.3591705301452633,-0.10797463781127928,-0.2071679701155316
1923,-0.19674957,-0.2807537051318356,0.02512491883056647,-0.13419874123347678
1924,0.104065056,0.01742639556909216,0.0664972154238282,0.056564548475114274
1928,-0.04913128,-0.20023975473144492,0.008458502714843821,0.036750410795134116
1930,0.15079700000000001,0.10048903948974644,0.08430898577880866,0.1270721322201507
1932,0.1510626,0.17367257772216832,0.13596094213256846,-0.04135931762749576
1940,-0.025401955,-0.11855134998901333,0.08396471370117196,-0.07484977428432987
1941,0.097458954,0.028559589528564813,0.06584394850683603,0.1254740019014745
1945,-0.3022393,-0.2652765238159176,-0.06379090522460927,-0.1828352179685039
1949,0.059703465,-0.023275947078857082,0.011833557620849677,0.16232800191666458
1956,-0.18664968,-0.15169248090331994,-0.3159671886975097,-0.4526261474988328
1966,-0.07077492,-0.1036683106555172,0.13444650791748053,0.12969011162731633
1977,0.31999313,0.3221334421948246,0.233192806513672,0.18291624803334752
1988,0.22292673,0.2450183857312015,0.061997778736572334,0.12010756640506727
1990,0.04301655,0.018180753643799175,0.15661657899169928,0.09678582641287793
1991,-0.32269896,-0.30022917240234337,-0.2627998549279784,-0.2785330172014973
1995,0.108603115,0.15420093528198278,0.015168556131591888,0.03790779754581155
1996,0.18805849,0.2033084861853031,0.18966425248168955,0.16427839206316588
2008,-0.28558052,-0.2443567269702145,-0.42606221708251946,-0.4123836351692388
2009,-0.013989334,-0.030748939407714487,0.1961349335781251,0.16028123444988035
2015,-0.27171505,-0.2369657519042965,-0.12047540308837887,-0.1604692899368183
2017,-0.16155947,-0.1536017444750973,-0.00256692773315426,0.03855284057242505
2021,-0.25455463,-0.3306404072827145,-0.1811920277661132,-0.2291193141343289
2030,-0.15756834,-0.15872726410278284,-0.094337096866455,-0.19060089504205532
2031,0.021916027,0.14798822396044956,-0.13954221350903312,-0.15746938724627088
2040,0.12693274,0.045514969614258174,0.08848227384399421,-0.024807775459708144
2044,0.003089065999999999,0.03628006026269567,0.7594255299282228,1.0077635996382783
2062,-0.015760307,-0.07617149321826136,0.19996012146679687,0.11400712529844145
2068,-0.09055746,-0.01393756787963833,-0.2992454673547362,-0.3591324656277197
2071,-0.04746092,-0.06534443058959925,0.19266165003784191,0.08876122818961052
2077,0.02968275,0.06892862249755895,-0.02403413461303704,0.0846165375487335
2089,-0.04591692,0.04374399156005895,-0.13458406096069328,-0.1820931000055096
2090,-0.2481469,-0.30207071668090785,-0.319988841833496,-0.20134380313882067
2092,-0.53817404,-0.2427788755102536,-0.6682306462927246,-0.6800900857696152
2093,0.010972614,0.09582748384252963,-0.04831754331811517,-0.07690758590160274
2095,0.31784355,0.3747972472045902,0.3726266692016602,0.4154969044853099
2096,-0.26489723,-0.2942801454968258,-0.25528203377197256,-0.4163715351533228
2098,-0.21416653,-0.20394335113647424,-0.14047204910400382,-0.25552016570274433
2099,-0.14194286,-0.06595286976562463,-0.2348562358544921,-0.33269911820213044
2100,0.07754575999999999,0.05971279414917026,0.2196830623986817,0.2873460278426708
2101,-0.25745953,-0.21318207180908166,-0.15201913845947254,-0.2507425735036412
2102,-0.13737047,-0.1274438838488766,0.0026496754162598467,-0.007206157716278105
2108,-0.059451466,-0.04866800347558558,-0.14488279000512685,-0.11804004591066353
2109,-0.09602392,-0.20275888246337856,0.18042887312133804,0.01115821725962248
2112,0.24473154,0.16840925148681676,0.19792688683227547,4.837992528138741e-05
2121,0.06753408400000001,0.14782609907568395,-0.06157266267358391,-0.057140918038802585
2125,-0.08012569400000001,-0.11486825915502892,0.08423174313378913,0.02085137855821708
2127,0.33144247,0.31925096456787144,0.388147719786377,0.4929879874629702
2129,-0.17203653,0.02201881744262732,-0.2978788494885253,-0.3463402453625648
2136,-0.12122429,-0.11284122572998012,0.014088995827636798,0.01734644972196853
2147,-0.45060003,-0.334597680146484,-0.3964363222668456,-0.3621492126788231
2152,-0.2979325,-0.3967848674011227,-0.4194942523193359,-0.3375275352337563
2155,0.10130274,0.13598480405639685,-0.02552472505737297,-0.041199990914138215
2162,-0.22638786,-0.1969910590051266,-0.1363798262475585,-0.23865457273778046
2165,-0.03738964,-0.12401208796752895,0.2344840858911133,0.22790991611027506
2170,0.08272468599999999,0.01457824740136754,0.004937538478027411,-0.06023402911290585
2173,-0.098379974,-0.09805641137792934,0.3733514636831056,0.1344460817766812
2184,-0.18211449,-0.1060839686071774,-0.19753705927490228,-0.20233341909811786
2192,-0.551967,-0.4056697549743649,-0.8769536828918456,-0.8503298194050892
2193,-0.08828438000000001,0.04748620792114293,-0.26512204937255845,-0.04597158024868691
2198,0.07464562999999999,0.12253417598999057,0.07478082668579109,0.09558850097706972
2212,-0.26241625,-0.1293636338806149,-0.2735487153625488,-0.32182520790680685
2218,-0.06931246,-0.10758362012573207,0.03863752550415046,0.06043471878677311
2220,0.08306944,0.1560448657202152,-0.044200529940185466,-0.024538158151937474
